"29964";"3200-029964";"Biologie et épidémiologie de Borrelia burgdorferi en Suisse";"";"Gern Lise";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30717";"Clinical Pathophysiology";"Biology and Medicine;Clinical Medicine";"30717";"01.01.1991";"31.12.1995";"433460.00";""
"30228";"3100-030228";"Acoustical content of proximal interactions between cats and humans: feline vocalizations and human speech";"";"Mermod Claude Phil.";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.04.1991";"31.03.1994";"231075.00";""
"30413";"83R -030413";"'Host Plant Selection by Herbivorous Insects: Identification of Plant Chemicals and Chemoreceptors'.";"";"Birch Andrew Nicolas";"International short research visits";"Careers";"UNI: Eidg. Forschungsanstalt Dept Zoologie W ädenswil CH";"Switzerland";"Swiss Federal Institute for Forest, Snow and Landscape Research  - WSL";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"25.11.1990";"24.12.1990";"1350.00";""
"30431";"3100-030431";"Ecologcal study of the Oribatid mites and Diptera with edaphic larvae in the contact zones between peat-bogs and meadowlands in the Swiss Jura";"";"Matthey Willy";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.04.1991";"30.11.1995";"266152.00";""
"31033";"3100-031033";"Polypeptides of the Trichocyst secretory vesicle: glycosylation, peptide maps and identification of precursors";"";"Peck Robert";"Project funding (Div. I-III)";"Project funding";"Laboratoire de Protistologie Département de Zoologie et de Biologie Animale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1991";"30.09.1993";"48314.00";""
"31382";"3101-031382";"XIIIème Colloque Européen d'Arachnologie";"";"Fürst Pierre-Alain";"Scientific Conferences";"Science communication";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.05.1993";"31.10.1993";"10000.00";""
"31430";"3101-031430";"Immunological interactions of skin and parasites";"";"Brossard Michel";"Scientific Conferences";"Science communication";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.09.1991";"29.02.1992";"8000.00";""
"33669";"3100-033669";"Second and third trophic level effects of plant toxins";"";"Rahier Martine";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.10.1992";"30.09.1996";"385777.00";""
"33961";"3100-033961";"Isolation and characterization of cDNA clones coding for cuticular proteins of filariae and other parasitic nematodes.";"";"Betschart Bruno";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30712";"Tropical Medicine";"Biology and Medicine;Clinical Medicine";"30712";"01.10.1992";"30.09.1996";"165000.00";""
"37374";"3100-037374";"Tissue-specific gene regulation tested by microinjection assays";"";"Rungger Duri";"Project funding (Div. I-III)";"Project funding";"Station de Zoologie Expérimentale";"Switzerland";"University of Geneva - GE";"30105";"Embryology, Developmental Biology";"Biology and Medicine;Basic Biological Research";"30105";"01.10.1993";"30.09.1996";"280780.00";"RECDNA"
"37420";"3100-037420";"Studies on chemical ecology, sensory physiology and behaviour of ticks";"";"Guerin Patrick";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1993";"30.09.1997";"182084.00";""
"37548";"3100-037548";"Molecular phylogeny of the Eucestoda (Platyhelminthes)";"";"Mariaux Jean";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1993";"30.09.1997";"125876.00";""
"37652";"3100-037652";"Tick antigens and CD 4+ T cells cytokine patterns in mice infes- ted with Ixodes ricinus immature instars";"";"Brossard Michel";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30403";"Immunology, Immunopathology";"Biology and Medicine;Experimental Medicine";"30403";"01.10.1993";"30.09.1996";"260000.00";""
"39174";"3100-039174";"Oribatid mite assemblages in contact zones between peat bogs and meadows: a landscape perspective";"";"Geiger Willy";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.04.1994";"31.03.1997";"178873.00";""
"39758";"3100-039758";"Renewal of the transmission electron microscopy unit";"";"Diehl Peter Allan";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30301";"Structural Research";"Biology and Medicine;Basic Medical Sciences";"30301";"01.04.1994";"31.03.1996";"487116.00";""
"40355";"3100-040355";"The role of social behaviour and food in red fox dipersal";"";"Weber Jean-Marc";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.10.1994";"31.03.1998";"189109.00";""
"42919";"3118-042919";"Biodiversité et structuration génétique des populations dans les systèmes hôte-parasite: le modèle tique";"";"Aeschlimann André";"Project funding (special)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.05.1995";"31.10.1999";"65000.00";""
"46237";"3100-046237";"The Chemical Ecology of Tritrophic Level Interactions: Herbivore-Induced Emissions of Maize Volatiles that Attract Beneficial Insects";"";"Turlings Théodoor";"Project funding (Div. I-III)";"Project funding";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30207";"Ecology";"Biology and Medicine;General Biology";"30207";"01.08.1996";"31.05.2000";"550311.00";""
"46278";"3101-046278";"XXème Colloque Francophone de Mammalogie";"";"Mermod Claude Phil.";"Scientific Conferences";"Science communication";"Institut de Zoologie Faculté des Sciences Université de Neuchâtel";"Switzerland";"University of Neuchatel - NE";"30202";"Zoology";"Biology and Medicine;General Biology";"30202";"01.09.1996";"28.02.1997";"4000.00";""
