"2559";"2000-002559";"Photoelektron-spektroskopische Untersuchungen zur Abklärung semi-empirischer MO-Konzepte der organischen Chemie";"";"Müller Klaus";"Project funding (Div. I-III)";"Project funding";"Gesundheitsdepartement des Kantons Basel-Stadt";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1975";"30.09.1977";"64800.00";""
"2562";"2000-002562";"Spektroskopie strahleninduzierter physiko-chemischer Prozesse";"";"Bühler Rolf";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.10.1975";"30.09.1976";"130996.00";""
"2563";"2000-002563";"Untersuchungen von Kelvin-Helmholtz-Wellen in der Atmosphäre mittels eines akustischen Echo Sounders";"";"Dütsch Hans-Ulrich";"Project funding (Div. I-III)";"Project funding";"Institut für Atmosphäre und Klima ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20703";"Meteorology";"Mathematics, Natural- and Engineering Sciences;Environmental Sciences";"20703";"01.10.1975";"30.09.1977";"220238.00";""
"2567";"2000-002567";"Magnetisch ordnende Festkörper";"";"Busch Georg";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Festkörperphysik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20404";"Condensed Matter Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20404";"01.10.1975";"30.09.1976";"572901.00";""
"2570";"2000-002570";"Photochemische Reaktionen von Carbonylverbindungen";"";"Jeger Oskar";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Organische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.01.1976";"31.12.1977";"270189.00";""
"2573";"2000-002573";"Elektronenstruktur von Metallclustern und metallorganischen Komplexen";"";"Ammeter John";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.10.1975";"30.09.1977";"31500.00";""
"2574";"2000-002574";"Recherches géologiques dans le Rif (Maroc) et dans les Cordillères Bétiques (Espagne)";"";"Trümpy Rudolf";"Project funding (Div. I-III)";"Project funding";"Geologisches Institut ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20801";"Geology";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20801";"01.10.1975";"30.09.1978";"29725.00";""
"2575";"2001-002575";"Fourth International Symposium on Polarization Phenomena in Nuclear Reactions";"";"Grüebler Willy";"Scientific Conferences";"Science communication";"Institut für Teilchenphysik und Astrophysik ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20402";"Nuclear Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20402";"01.07.1975";"31.12.1975";"8000.00";""
"2576";"2000-002576";"Schwerekarte der Schweiz";"";"Müller Stephan";"Project funding (Div. I-III)";"Project funding";"Institut für Geophysik ETH Zürich";"Switzerland";"Non-profit organisations (libraries, museums, academies, foundations) and administration - NPO";"20802";"Geophysics";"Mathematics, Natural- and Engineering Sciences;Earth Sciences";"20802";"01.01.1976";"31.12.1976";"50000.00";""
"2579";"2000-002579";"Feldtheorie und Statistische Mechanik";"";"Hepp Klaus";"Project funding (Div. I-III)";"Project funding";"";"";"ETH Zurich - ETHZ";"20401";"Theoretical Physics";"Mathematics, Natural- and Engineering Sciences;Physics";"20401";"01.10.1976";"30.09.1977";"39900.00";""
"2580";"2000-002580";"Instationärer Abfluss in intra- und subglazialen Gerinnen";"";"Röthlisberger Hans";"Project funding (Div. I-III)";"Project funding";"Versuchsanstalt für Wasserbau, Hydrologie und Glaziologie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20705";"Hydrology, Limnology, Glaciology";"Mathematics, Natural- and Engineering Sciences;Environmental Sciences";"20705";"01.04.1976";"31.03.1979";"56158.00";""
"2581";"2000-002581";"Mechanismus der Spaltung der C-N-Bindung in aromatischen Diazonium-Ionen";"";"Zollinger Heinrich";"Project funding (Div. I-III)";"Project funding";"Institut für Chemie- und Bioingenieurwissenschaften ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1976";"31.03.1979";"208040.00";""
"2583";"2000-002583";"Integriertes Labor-Informations-System";"";"Clerc Jean";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Organische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1976";"31.03.1978";"115499.00";""
"2584";"2000-002584";"Neuartige Carbocyclische und Heterocyclische Verbindungen";"";"Ganter Camille";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Organische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20304";"Organic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20304";"01.04.1976";"31.03.1978";"128245.00";""
"2586";"2000-002586";"Metallporphyrine: Bildung, Zerfall, Metallaustausch";"";"Schneider Walter";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Anorganische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20303";"Inorganic Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20303";"01.04.1976";"31.03.1978";"75730.00";""
"2587";"2000-002587";"Lumineszenz von festem Stickstoff";"";"Dressler Kurt";"Project funding (Div. I-III)";"Project funding";"Laboratorium für Physikalische Chemie ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20301";"Physical Chemistry";"Mathematics, Natural- and Engineering Sciences;Chemistry";"20301";"01.04.1976";"31.03.1977";"39365.00";""
"2588";"2000-002588";"Entwicklung einer Messmethode zur Bestimmung der Stoff- transportparameter in porösen Körpern";"";"Richarz Werner";"Project funding (Div. I-III)";"Project funding";"Institut für Chemie- und Bioingenieurwissenschaften ETH Zürich";"Switzerland";"ETH Zurich - ETHZ";"20507";"Chemical Engineering";"Mathematics, Natural- and Engineering Sciences;Engineering Sciences";"20507";"01.03.1976";"30.04.1979";"67605.00";""
